Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),NO2_NO_ratio,VOC_NOx_ratio,hour_sin,hour_cos,month_sin,month_cos,Wind_U,Wind_V,Ozone_Baseline,Ozone_Anomaly
2020-01-04 00:00:00,254.0,385.5,68.6,58.97,87.52,48.62,,1.85,0.68,7.4,45.42,10.55,95.2,0.5,283.8,0.0,0.0,121.02,994.58,0.8472701149425288,0.5967013104383191,0.0,1.0,0.49999999999999994,0.8660254037844387,0.48556713995481804,-0.1192667287892904,19.197916666666668,-18.517916666666668
2020-01-04 01:00:00,237.0,356.5,90.45,44.2,97.2,52.88,,1.7,1.32,6.22,39.72,10.12,95.2,0.22,147.32,0.0,0.0,122.82,994.42,0.4833242208857299,0.46782077393075355,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.11878823987658732,0.18517384822653105,18.944246575342465,-17.624246575342465
2020-01-04 02:00:00,232.5,337.5,159.65,39.9,151.85,55.0,,1.7,2.0,5.58,40.17,9.58,95.2,0.28,200.62,0.0,0.0,124.38,994.12,0.2483660130718954,0.29931305201177627,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.09860714454654403,0.26206226558659107,18.70608108108108,-16.70608108108108
2020-01-04 03:00:00,231.0,333.0,86.88,40.05,91.15,55.88,,1.55,2.53,6.02,46.95,9.25,95.2,0.32,273.48,0.0,0.0,124.22,994.0,0.4557350933090578,0.5748236570808464,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.31940993522302524,-0.01942403873613392,18.483333333333334,-15.953333333333335
2020-01-04 04:00:00,213.0,324.0,58.12,37.38,67.28,47.65,,1.48,1.65,5.3,30.6,9.22,95.2,0.73,283.6,0.0,0.0,124.08,993.92,0.6322733423545333,0.5257762155828939,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7095315304223387,-0.1716537425648908,18.27342105263158,-16.62342105263158
2020-01-04 05:00:00,178.5,283.0,72.25,36.0,78.12,32.25,,1.33,0.12,3.75,18.12,9.07,95.2,0.5,267.88,0.0,0.0,124.48,994.0,0.49146757679180886,0.27641557128412536,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.4996577709145039,0.018496268941305814,18.057532467532468,-17.937532467532467
2020-01-04 06:00:00,192.5,294.0,101.85,38.98,104.55,38.35,,1.35,0.16,5.22,15.62,8.55,95.2,0.28,230.32,0.0,0.0,123.62,994.38,0.3789985415653865,0.19744197063003316,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.21549429445580237,0.1787797780986316,17.827564102564104,-17.667564102564103
2020-01-04 07:00:00,226.0,318.5,115.08,34.65,112.32,36.62,,1.35,0.2,5.3,15.15,8.98,95.2,0.45,280.6,0.0,0.0,92.72,994.72,0.2985010337698139,0.18046240734204025,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.4423209071172993,-0.0827781077757244,17.603924050632912,-17.403924050632913
2020-01-04 08:00:00,224.5,330.5,90.9,49.52,100.15,48.88,,1.4,0.7,5.35,16.12,10.95,95.2,0.25,284.38,0.0,0.0,79.3,995.42,0.5388465723612622,0.21225902125556104,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.24216747781608922,-0.06208794317896136,17.386375,-16.686375
2020-01-04 09:00:00,215.5,349.5,34.72,72.32,66.68,55.6,,1.25,6.95,4.78,17.92,14.08,91.72,0.32,268.52,0.0,0.0,71.53,996.2,2.024636058230683,0.3354018912529551,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.31989324849647593,0.008264960155494055,17.18037037037037,-10.23037037037037
2020-01-04 10:00:00,227.0,397.0,21.62,61.28,50.28,58.85,,1.17,31.08,4.78,96.42,18.23,57.47,0.4,260.73,0.0,0.0,48.15,996.15,2.7091069849690537,1.9734789391575662,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.39477607867590275,0.06443483301194652,17.05560975609756,14.024390243902438
2020-01-04 11:00:00,206.0,364.5,11.02,38.7,29.67,61.98,,1.1,60.75,3.12,45.1,21.0,42.3,0.72,302.3,0.0,0.0,41.4,995.55,3.219633943427621,1.5722204108249103,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.6085885199197363,-0.3847336915606751,17.224578313253012,43.52542168674699
2020-01-04 12:00:00,176.0,287.0,7.05,38.15,26.02,56.22,,1.08,79.18,2.78,50.08,21.15,44.0,1.33,334.32,0.0,0.0,38.9,994.55,4.739130434782608,1.9563286454478164,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.5763482155330598,-1.1986336948592167,17.742738095238092,61.43726190476191
2020-01-04 13:00:00,150.5,295.0,4.45,22.4,15.52,39.4,,1.02,93.62,2.28,40.83,21.5,40.4,1.55,336.85,0.0,0.0,35.83,993.52,4.110091743119265,2.6095641646489103,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.6093664773302876,-1.4251920910200409,18.465529411764706,75.1544705882353
2020-01-04 14:00:00,108.5,,4.03,22.1,15.05,39.22,,0.9,99.55,1.38,19.15,21.62,37.75,1.32,326.15,0.0,0.0,35.4,992.82,4.393638170974155,1.2791277258566975,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.7352671581257595,-1.0962582753081818,19.339418604651165,80.21058139534884
2020-01-04 15:00:00,92.5,,3.75,22.78,15.15,37.7,,0.9,101.05,1.15,6.28,20.45,40.38,1.3,315.75,0.0,0.0,36.15,992.4,4.795789473684211,0.460061919504644,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.9071275977941843,-0.9311925264520504,20.26137931034483,80.78862068965518
2020-01-04 16:00:00,86.5,,3.85,30.6,19.45,42.65,,0.85,80.32,1.25,8.25,18.02,49.5,0.8,315.77,0.0,0.0,40.15,992.55,6.309278350515465,0.4645476772616137,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.5580323046303269,-0.5732363796802904,21.17943181818182,59.140568181818175
2020-01-04 17:00:00,94.5,,14.7,76.35,52.78,57.35,,0.8,16.5,1.98,8.32,14.75,66.65,0.5,308.2,0.0,0.0,64.48,992.85,4.8630573248407645,0.19152101152844925,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.39292844658770093,-0.3092041976787771,21.843932584269663,-5.3439325842696626
2020-01-04 18:00:00,163.5,,19.8,86.42,62.15,64.77,,0.98,4.47,3.7,15.2,13.25,74.7,0.68,312.7,0.0,0.0,86.68,993.48,4.154807692307692,0.2992874109263658,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.49974192470197293,-0.4611485755102878,21.784555555555553,-17.314555555555554
2020-01-04 19:00:00,251.0,,13.1,74.75,50.4,67.25,,1.38,13.95,6.25,97.0,13.82,65.8,1.0,323.45,0.0,0.0,78.92,994.12,5.301418439716312,2.0087548638132295,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.5955240576172168,-0.8033374737923819,21.594285714285714,-7.644285714285715
2020-01-04 20:00:00,243.5,,15.0,71.0,50.0,53.5,,1.62,7.3,5.38,89.65,12.22,76.7,0.75,312.42,0.0,0.0,90.78,994.72,4.4375,1.8633333333333333,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.5536649397787832,-0.5059200870293217,21.511195652173914,-14.211195652173913
2020-01-04 21:00:00,206.5,,7.6,47.55,31.45,44.0,,1.62,38.4,4.82,127.62,14.15,62.4,1.45,90.9,0.0,0.0,75.75,995.1,5.52906976744186,4.081355932203389,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-1.4498211170984079,0.022775610102140083,21.358387096774194,17.041612903225804
2020-01-04 22:00:00,195.0,,4.85,46.5,28.68,42.35,,1.52,35.38,3.6,190.1,13.9,64.72,1.15,92.22,0.0,0.0,77.0,995.1,7.948717948717949,6.526280323450134,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-1.1491368740079553,0.044547107596617175,21.53968085106383,13.840319148936171
2020-01-04 23:00:00,193.5,,4.4,45.22,27.65,41.62,,1.42,35.02,3.58,172.38,13.3,68.75,1.3,179.7,0.0,0.0,81.58,994.8,8.374074074074073,6.141710296684119,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.006806752980846344,1.2999821799216549,21.685368421052633,13.33463157894737
2020-01-05 00:00:00,192.0,,3.92,40.72,24.88,46.75,,1.38,36.38,4.25,171.4,12.72,72.35,1.25,261.62,0.0,0.0,86.48,994.4,8.276422764227641,6.7870942812983,0.0,1.0,0.49999999999999994,0.8660254037844387,1.2366540816107878,0.18217212310169442,21.824270833333333,14.55572916666667
2020-01-05 01:00:00,176.5,,3.45,43.22,25.83,64.78,,1.23,32.2,3.2,129.25,12.5,73.75,0.95,15.78,0.0,0.0,88.38,994.0,9.712359550561796,4.936638091688408,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.2583471353661061,-0.9141973297095801,21.974329896907218,10.225670103092785
2020-01-05 02:00:00,182.5,,4.28,56.6,33.6,72.35,,1.1,20.45,3.5,164.92,11.88,76.62,0.57,22.1,0.0,0.0,91.95,993.78,10.719696969696969,4.867630057803468,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.2144478299894384,-0.5281213195969472,22.078673469387756,-1.6286734693877563
2020-01-05 03:00:00,192.5,,5.57,49.78,31.02,71.75,,1.02,13.12,3.53,179.68,10.65,82.07,0.5,186.75,0.0,0.0,98.9,993.42,7.576864535768645,5.721736414740788,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.05876869872891865,0.49653422847746315,22.06222222222222,-8.942222222222222
2020-01-05 04:00:00,185.5,,19.77,46.58,41.05,62.5,,1.0,0.5,3.55,55.18,7.88,94.6,0.5,291.65,0.0,0.0,119.78,993.38,2.2426576793452093,1.3966706302021403,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.46472744131065835,-0.1844678977297909,21.972800000000003,-21.472800000000003
2020-01-05 05:00:00,192.5,,18.38,41.03,36.75,47.4,,1.0,1.88,3.28,20.2,7.75,95.2,0.55,282.02,0.0,0.0,126.08,993.78,2.1171310629514966,0.6219867549668874,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.5379412314495766,-0.1145392138375023,21.760198019801983,-19.880198019801984
2020-01-05 06:00:00,217.5,,16.92,45.22,37.88,46.15,,1.0,3.35,3.78,18.92,7.82,95.2,0.35,289.97,0.0,0.0,124.42,994.5,2.5234374999999996,0.5838477366255145,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.3289550506532395,-0.11953482609568063,21.565294117647056,-18.215294117647055
2020-01-05 07:00:00,242.0,,47.82,48.25,64.7,45.38,,1.05,8.015,4.75,20.85,7.8,95.18,0.38,294.2,0.0,0.0,94.72,994.78,0.9883244571896763,0.3896499238964992,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.34660564414546385,-0.15577075285979738,21.388446601941748,-13.373446601941748
2020-01-05 08:00:00,230.5,,16.12,41.53,35.28,49.38,,1.1,12.68,3.65,12.9,10.85,93.05,0.72,295.1,0.0,0.0,75.22,995.53,2.4258177570093458,0.4561742006615215,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.6520095352880204,-0.305423584376681,21.25985576923077,-8.579855769230772
2020-01-05 09:00:00,199.0,,6.85,33.1,23.18,58.08,,1.0,41.47,3.1,9.07,16.05,63.92,0.62,286.55,0.0,0.0,44.9,996.12,4.2165605095541405,0.5033085194375517,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.5943143421914435,-0.17660821800117843,21.178142857142856,20.291857142857143
2020-01-05 10:00:00,177.0,,5.25,29.38,19.9,61.4,,0.98,61.2,2.6,7.85,18.48,49.28,0.95,275.9,0.0,0.0,36.05,996.08,4.7008,0.5,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9449676762613155,-0.09765290994788411,21.369575471698116,39.83042452830189
2020-01-05 11:00:00,158.5,,4.75,28.65,19.12,61.2,,0.92,85.85,2.22,12.12,20.4,41.85,1.02,282.7,0.0,0.0,33.5,995.4,4.982608695652174,0.7127236580516898,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.9950452348247738,-0.22424312843989364,21.74182242990654,64.10817757009346
2020-01-05 12:00:00,140.5,,4.5,25.68,17.33,56.65,,0.78,98.35,1.95,9.28,21.68,35.25,1.38,310.65,0.0,0.0,30.8,994.28,4.669090909090909,0.6126568466993999,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1.0470102927093905,-0.8989824508635283,22.335416666666667,76.01458333333332
2020-01-05 13:00:00,115.0,,4.3,22.4,15.42,35.88,,0.85,101.85,1.5,12.48,21.1,34.05,1.75,323.77,0.0,0.0,27.28,993.42,4.226415094339623,0.8514007308160779,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1.034299192627869,-1.4116391819899794,23.032798165137613,78.81720183486237
2020-01-05 14:00:00,93.0,,3.62,21.65,14.5,33.88,,0.85,101.9,1.12,9.32,19.7,37.9,1.65,322.7,0.0,0.0,25.95,993.38,4.686147186147186,0.6735483870967742,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.9998808604384238,-1.3125312434105776,23.749318181818182,78.15068181818182
2020-01-05 15:00:00,82.0,,3.97,25.52,16.8,33.5,,0.78,85.38,0.95,5.25,18.6,43.18,1.5,327.25,0.0,0.0,27.12,994.1,5.134808853118711,0.34831460674157305,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.8114617070519923,-1.261558519446588,24.45337837837838,60.92662162162162
2020-01-05 16:00:00,89.5,,4.47,31.88,20.58,37.12,,0.7,72.5,1.6,138.35,17.68,47.82,1.67,349.92,0.0,0.0,30.45,994.1,5.828153564899452,6.485171455050973,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.2922885084887109,-1.644222438663773,24.99736607142857,47.50263392857143
2020-01-05 17:00:00,123.5,,5.1,45.58,28.42,52.38,,0.7,44.98,2.45,321.6,16.52,57.3,1.35,251.58,0.0,0.0,47.05,994.65,7.472131147540984,11.014615907545886,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1.2808337915768304,0.42657332119451746,25.417743362831857,19.56225663716814
2020-01-05 18:00:00,157.5,,6.85,55.58,35.25,55.98,,0.8,24.35,3.75,117.15,15.2,66.47,0.57,293.25,0.0,0.0,68.45,995.38,7.0802547770700635,3.335172413793104,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.523710989784872,-0.2250039981390325,25.589342105263157,-1.2393421052631552
2020-01-05 19:00:00,168.5,,7.05,57.2,36.2,56.0,,1.08,17.6,3.5,20.85,14.15,72.53,0.48,290.15,0.0,0.0,79.15,995.5,7.105590062111801,0.6545698924731183,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.4506211175488155,-0.16534995742078856,25.578565217391304,-7.978565217391303
2020-01-05 20:00:00,180.5,,6.32,48.3,30.88,57.32,,1.3,31.45,3.25,42.52,14.82,62.6,1.15,335.25,0.0,0.0,68.68,995.8,6.598360655737705,1.4356963613550817,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.48145869816804227,-1.0443646498988433,25.50978448275862,5.940215517241381
2020-01-05 21:00:00,174.0,,4.95,41.72,26.2,39.92,,1.3,37.78,2.82,143.52,15.15,58.42,1.42,88.07,0.0,0.0,60.95,995.88,7.011764705882353,5.38014705882353,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-1.4191944608795617,-0.04782344831534115,25.560555555555556,12.219444444444445
2020-01-05 22:00:00,141.5,,3.58,30.75,19.28,38.38,,1.3,44.55,2.17,136.65,15.18,56.92,1.25,6.1,0.0,0.0,57.58,995.82,6.713973799126637,6.84516765285996,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.1328300891702915,-1.2429224301665058,25.664110169491522,18.885889830508475
2020-01-05 23:00:00,134.5,,3.42,35.85,21.88,39.17,,1.2,31.28,3.38,152.05,14.32,60.22,1.22,183.6,0.0,0.0,63.58,995.55,8.110859728506787,6.793269230769232,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.07660443382576228,1.2175926086824913,25.82281512605042,5.457184873949583
2020-01-06 00:00:00,127.0,,4.2,41.75,25.62,41.58,,1.17,23.55,2.65,146.07,14.1,59.38,0.65,73.55,0.0,0.0,63.85,995.45,8.028846153846153,5.586776859504132,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.6233936929283892,-0.18406603058985452,25.868291666666668,-2.318291666666667
2020-01-06 01:00:00,110.5,,5.82,45.22,28.8,61.05,,1.05,7.62,2.68,77.62,12.52,74.78,0.35,296.58,0.0,0.0,85.05,995.68,6.63049853372434,2.6946308724832218,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.31300866791879084,-0.15660642964994795,25.84913223140496,-18.229132231404957
2020-01-06 02:00:00,118.0,,5.38,40.48,25.88,68.65,,0.98,7.48,2.85,46.08,11.6,84.48,0.35,272.22,0.0,0.0,97.42,995.47,6.344827586206896,1.8203125,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.34973730948068205,-0.013557815355492218,25.699713114754097,-18.219713114754096
2020-01-06 03:00:00,178.0,,6.92,45.03,29.58,71.5,,0.95,5.3,3.72,47.68,10.73,90.5,0.4,283.0,0.0,0.0,106.18,994.88,5.6856060606060606,1.6808371484630478,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.38974802591409413,-0.08998042173754597,25.551585365853658,-20.251585365853657
2020-01-06 04:00:00,216.5,,13.62,46.08,35.52,68.28,,0.95,2.12,3.88,34.9,11.05,91.05,0.4,282.1,0.0,0.0,106.38,994.82,3.151846785225718,1.0618838992332968,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.39111329470344247,-0.08384742516152872,25.388266129032257,-23.268266129032256
2020-01-06 05:00:00,212.0,,15.82,46.78,37.78,46.7,,1.0,4.3,3.65,13.72,11.52,90.18,0.25,307.92,0.0,0.0,105.98,994.55,2.7812128418549347,0.4479112944816916,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.1972174026948836,-0.153640151244016,25.20212,-20.90212
2020-01-06 06:00:00,206.5,,25.25,49.62,47.08,42.4,,1.1,0.35,3.32,14.9,11.85,88.52,0.4,258.8,0.0,0.0,103.72,994.68,1.8902857142857141,0.37895174708818635,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.39238206213967664,0.07769374048798898,25.03623015873016,-24.686230158730158
2020-01-06 07:00:00,222.0,,52.03,51.2,69.78,48.62,,1.23,0.375,5.12,17.05,11.9,90.3,0.35,292.5,0.0,0.0,99.38,995.32,0.965491231378465,0.3132240745973439,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.3233578363789503,-0.1339392013277815,24.84185039370079,-24.46685039370079
2020-01-06 08:00:00,264.0,,41.08,50.1,60.1,47.45,,1.3,0.4,5.75,25.92,13.05,85.3,0.6,316.0,0.0,0.0,77.18,996.2,1.1905893536121674,0.5183306055646482,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.41679502227539855,-0.4316038802031905,24.650703125,-24.250703125
2020-01-06 09:00:00,261.0,,24.2,49.88,46.32,59.4,,1.3,5.1,4.62,20.78,14.28,77.3,0.9,318.73,0.0,0.0,64.82,997.18,1.9793650793650794,0.536770921386306,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.5936473948741711,-0.676448645914167,24.462713178294575,-19.362713178294577
2020-01-06 10:00:00,213.0,,12.88,38.72,31.1,65.08,,1.23,24.0,4.0,52.15,16.18,61.32,1.0,336.42,0.0,0.0,48.03,997.32,2.789625360230547,1.7492211838006229,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.4000291372372643,-0.9165024219068981,24.313769230769232,-0.3137692307692319
2020-01-06 11:00:00,166.0,,10.8,74.38,48.8,62.9,,1.12,43.0,3.1,84.7,16.05,60.98,0.75,330.9,0.0,0.0,47.98,996.78,6.303389830508474,1.7630522088353413,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.3647515353176183,-0.6553291672765986,24.311374045801525,18.688625954198475
2020-01-06 12:00:00,157.0,,9.45,43.62,30.88,62.92,,1.1,45.42,3.88,415.2,16.83,52.4,1.35,261.05,0.0,0.0,38.35,995.72,4.174162679425837,13.145545796737766,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1.3335630470791915,0.21002285462506712,24.452954545454546,20.967045454545456
2020-01-06 13:00:00,143.0,,6.8,39.4,26.5,54.75,,0.98,54.08,3.3,330.45,16.88,49.4,1.27,182.7,0.0,0.0,35.05,995.3,5.051282051282051,12.136363636363637,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.05982519240124625,1.268590141201702,24.610601503759398,29.4693984962406
2020-01-06 14:00:00,123.5,,6.1,39.5,26.0,50.78,,1.0,50.9,3.48,375.88,16.1,55.35,1.3,36.83,0.0,0.0,40.92,995.1,5.563380281690141,14.050370370370372,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.7792756118536768,-1.0405428971311457,24.830522388059702,26.069477611940297
2020-01-06 15:00:00,130.5,,6.02,44.55,28.62,50.42,,0.9,44.82,3.52,422.5,15.45,60.55,1.38,38.67,0.0,0.0,171.28,994.25,6.346153846153846,14.38284942606347,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.8622708347736072,-1.0774455937534972,25.02362962962963,19.79637037037037
2020-01-06 16:00:00,145.5,,5.85,40.35,26.22,47.65,,1.0,40.28,4.1,359.25,14.85,68.0,1.35,55.65,0.0,0.0,265.82,994.08,5.89051094890511,13.348640705363705,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-1.1145683845186447,-0.7617331003911401,25.169191176470587,15.110808823529414
2020-01-06 17:00:00,141.75,,4.72,43.08,26.75,51.35,,1.0,33.98,3.68,352.38,14.2,77.68,1.02,60.78,0.0,0.0,340.08,994.45,7.531468531468532,12.83099099099099,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.8902067635239221,-0.4979276234316225,25.27948905109489,8.700510948905105
2020-01-06 18:00:00,147.5,,9.32,55.88,37.42,48.42,,0.9,20.88,3.08,294.23,8.95,60.45,7.18,75.85,0.0,0.0,187.88,955.15,5.4147286821705425,7.7384174908901615,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-6.96215199198659,-1.755232075959514,25.342536231884058,-4.462536231884059
2020-01-06 19:00:00,145.75,218.0,8.72,53.12,35.52,57.62,,0.9,23.48,4.08,413.72,13.6,87.92,1.15,51.58,0.0,0.0,113.88,995.1,5.465020576131686,11.440306681270537,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.9009980763227756,-0.7146344985114121,25.31043165467626,-1.8304316546762607
2020-01-06 20:00:00,124.25,209.0,25.2,41.65,42.7,57.38,,1.08,19.25,5.05,339.4,12.88,93.02,1.15,91.4,0.0,0.0,113.52,994.8,1.5896946564885497,7.882151029748283,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-1.1496567132483606,0.028097004875551092,25.297357142857145,-6.047357142857145
2020-01-06 21:00:00,100.0,166.25,26.15,43.9,45.0,48.75,,1.0,16.9,2.1,109.62,12.73,93.55,0.85,93.18,0.0,0.0,112.7,995.08,1.6169429097605894,2.428695652173913,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.848691160424076,0.0471520330212321,25.254468085106385,-8.354468085106387
2020-01-06 22:00:00,79.0,118.75,46.7,56.52,69.07,45.4,,0.9,9.93,2.02,93.95,12.7,93.08,1.15,111.5,0.0,0.0,112.68,994.85,1.1849056603773584,1.3696303696303698,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-1.0699802031793282,0.42147641073294173,25.1956338028169,-15.2656338028169
2020-01-06 23:00:00,80.75,125.0,52.28,50.98,70.0,43.4,,0.85,8.35,2.0,32.42,12.45,94.38,1.02,109.92,0.0,0.0,112.48,994.1,0.9568318318318317,0.4847887323943662,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.9589726399470512,0.34752190698283075,25.08888111888112,-16.738881118881118
2020-01-07 00:00:00,86.5,144.5,31.8,45.4,50.38,44.15,,0.82,9.82,2.7,23.78,12.42,94.95,0.88,100.2,0.0,0.0,112.45,993.75,1.3841463414634148,0.515375632541845,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.8660921350129329,0.15583457148123328,24.972638888888888,-15.152638888888887
2020-01-07 01:00:00,84.25,131.5,22.4,40.45,39.75,47.97,,0.8,8.68,2.38,27.55,12.22,94.98,0.68,144.78,0.0,0.0,113.32,993.85,1.728632478632479,0.734478527607362,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.39216791252870936,0.5555216722890968,24.868137931034482,-16.188137931034483
